,Brand,Manufacturing Year,Model,Kilometers Driven,Fuel Type,Transmission Type,Price,Location
1171,Maruti,2020,S PRESSO VXI PLUS AMT,18106,Petrol,Automatic,501000,Bangalore
1172,Maruti,2019,New Wagon-R VXI 1.0 AMT,30598,Petrol,Automatic,552000,Bangalore
1173,Maruti,2019,Eeco 5 STR WITH A/C+HTR,24968,Petrol,Manual,473000,Bangalore
1174,Maruti,2016,Vitara Brezza ZDI PLUS,60503,Diesel,Manual,779000,Bangalore
1175,Maruti,2015,Celerio VXI,46241,Petrol,Manual,377000,Bangalore
1176,Maruti,2016,Ertiga ZDI + SHVS,81649,Diesel,Manual,776000,Bangalore
1177,Maruti,2017,Baleno DELTA PETROL 1.2,33972,Petrol,Manual,597000,Bangalore
1178,Maruti,2020,IGNIS ZETA 1.2,30628,Petrol,Manual,568000,Bangalore
1179,Maruti,2020,Ciaz ALPHA AT 1.5 SHVS PETROL,12867,Petrol,Automatic,980000,Bangalore
1180,Maruti,2019,Swift ZXI AMT,21955,Petrol,Automatic,692000,Bangalore
1181,Maruti,2014,Celerio VXI AMT,44064,Petrol,Automatic,363000,Bangalore
1182,Maruti,2017,Baleno DELTA CVT PETROL 1.2,39585,Petrol,Automatic,585000,Bangalore
1183,Maruti,2017,Celerio ZXI AMT (O),30660,Petrol,Automatic,469000,Bangalore
1184,Maruti,2013,Wagon R 1.0 VXI,66823,Petrol,Manual,286000,Bangalore
1185,Maruti,2017,Ertiga ZDI SHVS,108489,Diesel,Manual,843000,Bangalore
1186,Maruti,2016,Baleno DELTA PETROL 1.2,56956,Petrol,Manual,607000,Bangalore
1187,Maruti,2017,Dzire VXI AMT,57398,Petrol,Automatic,566000,Bangalore
1188,Maruti,2017,Dzire ZDI PLUS,121318,Diesel,Manual,646000,Bangalore
1189,Maruti,2014,Swift ZDI,109999,Diesel,Manual,519000,Bangalore
1190,Maruti,2019,Swift ZXI PLUS,25462,Petrol,Manual,728000,Bangalore
1191,Maruti,2017,Ertiga VXI AT,88211,Petrol,Automatic,718000,Bangalore
1192,Maruti,2014,Swift VXI,89872,Petrol,Manual,450000,Bangalore
1193,Maruti,2016,Vitara Brezza VDI (O),58038,Diesel,Manual,797000,Bangalore
1194,Maruti,2015,Ciaz VXI+,95738,Petrol,Manual,517000,Bangalore
1195,Maruti,2013,Swift Dzire VXI,70963,Petrol,Manual,434000,Bangalore
1196,Maruti,2015,Wagon R 1.0 VXI,77640,Petrol,Manual,359000,Bangalore
1197,Maruti,2021,Swift VXI,10637,Petrol,Manual,693000,Bangalore
1198,Maruti,2022,Baleno DELTA PETROL 1.2,9254,Petrol,Manual,763000,Bangalore
1199,Maruti,2015,Wagon R 1.0 VXI,110669,Petrol,Manual,332000,Bangalore
1200,Maruti,2014,Swift Dzire VXI,100458,Petrol,Manual,417000,Bangalore
1201,Maruti,2017,Baleno ZETA PETROL 1.2,75431,Petrol,Manual,586000,Bangalore
1202,Maruti,2014,Celerio VXI,96979,Petrol,Manual,323000,Bangalore
1203,Maruti,2013,Ritz VXI,73335,Petrol,Manual,368000,Bangalore
1204,Maruti,2014,Swift ZXI,56168,Petrol,Manual,516000,Bangalore
1205,Maruti,2018,Swift ZXI AMT,54397,Petrol,Automatic,665000,Bangalore
1206,Maruti,2014,Swift VXI,95421,Petrol,Manual,420000,Bangalore
1207,Maruti,2011,Wagon R 1.0 VXI,38782,Petrol,Manual,266000,Bangalore
1208,Maruti,2014,Swift Dzire VXI,61511,Petrol,Manual,421000,Bangalore
1209,Maruti,2014,Swift VXI,71516,Petrol,Manual,478000,Bangalore
1210,Maruti,2013,Swift Dzire VXI,98155,Petrol,Manual,437000,Bangalore
1211,Maruti,2016,Swift VXI,44499,Petrol,Manual,512000,Bangalore
1212,Maruti,2015,Celerio VXI AMT,29628,Petrol,Automatic,413000,Bangalore
1213,Maruti,2022,Dzire ZXI Plus AMT,24567,Petrol,Automatic,860000,Bangalore
1214,Maruti,2016,Baleno ALPHA PETROL 1.2,27306,Petrol,Manual,664000,Bangalore
1215,Maruti,2020,S PRESSO VXI PLUS AMT,24864,Petrol,Automatic,479000,Bangalore
1216,Maruti,2021,Baleno ZETA CVT PETROL 1.2,29413,Petrol,Automatic,863000,Bangalore
1217,Maruti,2015,Ciaz VDI (O) SHVS,87856,Diesel,Manual,600000,Bangalore
1218,Maruti,2018,Baleno ALPHA PETROL 1.2,26449,Petrol,Manual,708000,Bangalore
1219,Maruti,2016,Baleno ZETA PETROL 1.2,29641,Petrol,Manual,628000,Bangalore
1220,Maruti,2016,Alto K10 VXI (O) AMT,15385,Petrol,Automatic,416000,Bangalore
1221,Maruti,2020,S PRESSO VXI+,21196,Petrol,Manual,436000,Bangalore
1222,Maruti,2016,Celerio ZXI AMT,28404,Petrol,Automatic,420000,Bangalore
1223,Maruti,2017,Dzire VXI AMT,29486,Petrol,Automatic,625000,Bangalore
1224,Maruti,2012,Swift ZXI,105772,Petrol,Manual,388000,Bangalore
1225,Maruti,2011,Swift Dzire VXI,61266,Petrol,Manual,355000,Bangalore
1226,Maruti,2020,S PRESSO VXI+,31237,Petrol,Manual,428000,Bangalore
1227,Maruti,2022,Ertiga VXI SHVS,9884,Petrol,Manual,1033000,Bangalore
1228,Maruti,2017,Baleno ZETA PETROL 1.2,31727,Petrol,Manual,631000,Bangalore
1229,Maruti,2018,Eeco 5 STR WITH A/C+HTR,66374,Petrol,Manual,445000,Bangalore
1230,Maruti,2017,Alto K10 VXI (O) AMT,17897,Petrol,Automatic,418000,Bangalore
1231,Maruti,2014,Alto K10 VXI,29477,Petrol,Manual,306000,Bangalore
1232,Maruti,2018,Baleno RS 1.0 PETROL,61005,Petrol,Manual,654000,Bangalore
1233,Maruti,2022,Baleno SIGMA PETROL 1.2,7259,Petrol,Manual,697000,Bangalore
1234,Maruti,2015,Ertiga ZDI,57858,Diesel,Manual,775000,Bangalore
1235,Maruti,2015,Alto 800 LXI,48319,Petrol,Manual,313000,Bangalore
1236,Maruti,2017,Dzire ZDI PLUS AMT,89319,Diesel,Automatic,706000,Bangalore
1237,Maruti,2021,Vitara Brezza ZXI PLUS AT SHVS,22250,Petrol,Automatic,1054000,Bangalore
1238,Maruti,2014,Celerio ZXI (O),29601,Petrol,Manual,395000,Bangalore
1239,Maruti,2015,Celerio VXI AMT,52643,Petrol,Automatic,404000,Bangalore
1240,Maruti,2023,Ertiga ZXI SHVS,7989,Petrol,Manual,1179000,Bangalore
1241,Maruti,2018,Ciaz ALPHA 1.5 SHVS PETROL,91521,Petrol,Manual,655000,Bangalore
1242,Maruti,2021,Alto VXI PLUS,28158,Petrol,Manual,408000,Bangalore
1243,Maruti,2018,Dzire ZXI,68309,Petrol,Manual,609000,Bangalore
1244,Maruti,2015,Celerio VXI,39773,Petrol,Manual,420000,Bangalore
1245,Maruti,2016,Alto 800 LXI,97698,Petrol,Manual,231000,delhi-ncr
1246,Maruti,2019,Celerio VXI,63194,Petrol,Manual,398000,delhi-ncr
1247,Maruti,2015,Swift VXI,102460,Petrol,Manual,333000,delhi-ncr
1248,Maruti,2021,Vitara Brezza VXI AT SHVS,29125,Petrol,Automatic,836000,delhi-ncr
1249,Maruti,2018,Swift ZXI PLUS,21574,Petrol,Manual,639000,delhi-ncr
1250,Maruti,2022,Alto LXI O,13185,Petrol,Manual,373000,delhi-ncr
1251,Maruti,2019,Baleno ZETA PETROL 1.2,21221,Petrol,Manual,621000,delhi-ncr
1252,Maruti,2019,Baleno DELTA PETROL 1.2,35190,Petrol,Manual,557000,delhi-ncr
1253,Maruti,2017,Swift VXI,87820,Petrol,Manual,422000,delhi-ncr
1254,Maruti,2017,Swift LXI (O),47657,Petrol,Manual,415000,delhi-ncr
1255,Maruti,2018,Alto 800 LXI O,68062,Petrol,Manual,299000,delhi-ncr
1256,Maruti,2020,Baleno DELTA PETROL 1.2,38482,Petrol,Manual,603000,delhi-ncr
1257,Maruti,2015,Alto K10 VXI,45475,Petrol,Manual,227000,delhi-ncr
1258,Maruti,2021,S PRESSO VXI PLUS AMT,27032,Petrol,Automatic,459000,delhi-ncr
1259,Maruti,2019,New Wagon-R VXI 1.2,19085,Petrol,Manual,476000,delhi-ncr
1260,Maruti,2021,Swift VXI AMT,11486,Petrol,Automatic,642000,delhi-ncr
1261,Maruti,2020,Baleno ZETA PETROL 1.2,58514,Petrol,Manual,636000,delhi-ncr
1262,Maruti,2018,Swift LXI,53062,Petrol,Manual,437000,delhi-ncr
1263,Maruti,2022,S Cross SIGMA 1.5,15983,Petrol,Manual,824000,delhi-ncr
1264,Maruti,2018,Dzire LXI,38776,Petrol,Manual,516000,delhi-ncr
1265,Maruti,2023,BREZZA ZXI SMART HYBRID,7048,Petrol,Manual,1152000,delhi-ncr
1266,Maruti,2017,Dzire LXI,22148,Petrol,Manual,470000,delhi-ncr
1267,Maruti,2022,Eeco 5 STR AC CNG,10783,CNG,Manual,599000,delhi-ncr
1268,Maruti,2019,Baleno DELTA CVT PETROL 1.2,36013,Petrol,Automatic,590000,delhi-ncr
1269,Maruti,2014,Ritz VXI,57273,Petrol,Manual,268000,delhi-ncr
1270,Maruti,2016,Alto 800 LXI,89853,Petrol,Manual,225000,delhi-ncr
1271,Maruti,2021,IGNIS SIGMA 1.2,17472,Petrol,Manual,475000,delhi-ncr
1272,Maruti,2023,Swift VXI,14887,Petrol,Manual,638000,delhi-ncr
1273,Maruti,2022,Baleno ALPHA 1.2 AGS,27052,Petrol,Automatic,835000,delhi-ncr
1274,Maruti,2017,Wagon R 1.0 VXI,43944,Petrol,Manual,349000,delhi-ncr
1275,Maruti,2018,Wagon R 1.0 VXI AMT,27391,Petrol,Automatic,413000,delhi-ncr
1276,Maruti,2023,Swift VXI,10050,Petrol,Manual,680000,delhi-ncr
1277,Maruti,2020,Baleno ZETA PETROL 1.2,72471,Petrol,Manual,572000,delhi-ncr
1278,Maruti,2015,Wagon R 1.0 VXI,46592,Petrol,Manual,303000,delhi-ncr
1279,Maruti,2022,BREZZA ZXI SMART HYBRID DUAL TONE,28284,Petrol,Manual,1049000,delhi-ncr
1280,Maruti,2012,Swift VXI,90847,Petrol,Manual,264000,delhi-ncr
1281,Maruti,2020,S PRESSO LXI,26213,Petrol,Manual,325000,delhi-ncr
1282,Maruti,2021,Dzire VXI AMT,49622,Petrol,Automatic,653000,delhi-ncr
1283,Maruti,2022,Alto LXI O,4848,Petrol,Manual,373000,delhi-ncr
1284,Maruti,2017,Baleno SIGMA PETROL 1.2,44732,Petrol,Manual,438000,delhi-ncr
1285,Maruti,2017,Ciaz ALPHA 1.4 PETROL,93015,Petrol,Manual,577000,delhi-ncr
1286,Maruti,2021,IGNIS SIGMA 1.2,25742,Petrol,Manual,476000,delhi-ncr
1287,Maruti,2020,New Wagon-R LXI CNG (O) 1.0,18852,CNG,Manual,513000,delhi-ncr
1288,Maruti,2022,Celerio VXI CNG,23928,CNG,Manual,562000,delhi-ncr
1289,Maruti,2023,Alto K10 LXI,14943,Petrol,Manual,434000,delhi-ncr
1290,Maruti,2011,Alto K10 VXI,63048,Petrol,Manual,160000,delhi-ncr
1291,Maruti,2018,Baleno DELTA PETROL 1.2,73594,Petrol,Manual,494000,delhi-ncr
1292,Maruti,2011,Swift VXI,28803,Petrol,Manual,243000,delhi-ncr
1293,Maruti,2011,Alto K10 LXI,14213,Petrol,Manual,148000,delhi-ncr
1294,Maruti,2014,Wagon R 1.0 LXI,64539,Petrol,Manual,241000,delhi-ncr
1295,Maruti,2023,Alto VXI PLUS,17825,Petrol,Manual,400000,delhi-ncr
1296,Maruti,2015,Ciaz VXI+,119077,Petrol,Manual,434000,delhi-ncr
1297,Maruti,2020,Baleno DELTA PETROL 1.2,59534,CNG,Manual,627000,delhi-ncr
1298,Maruti,2018,IGNIS DELTA 1.2 AMT,100481,CNG,Automatic,449000,delhi-ncr
1299,Maruti,2018,Swift VXI,36970,Petrol,Manual,517000,delhi-ncr
1300,Maruti,2020,Baleno ZETA PETROL 1.2,25476,Petrol,Manual,628000,delhi-ncr
1301,Maruti,2019,Baleno DELTA PETROL 1.2,47849,CNG,Manual,554000,delhi-ncr
1302,Maruti,2021,Baleno DELTA PETROL 1.2,18460,Petrol,Manual,576000,delhi-ncr
1303,Maruti,2017,Baleno DELTA CVT PETROL 1.2,50509,Petrol,Automatic,495000,delhi-ncr
1304,Maruti,2016,Wagon R 1.0 VXI,121389,Petrol,Manual,292000,delhi-ncr
1305,Maruti,2020,Baleno ZETA PETROL 1.2,7922,Petrol,Manual,661000,delhi-ncr
1306,Maruti,2021,New Wagon-R LXI (O) 1.0,9292,Petrol,Manual,487000,delhi-ncr
1307,Maruti,2015,Wagon R Stingray VXI,66325,Petrol,Manual,315000,delhi-ncr
1308,Maruti,2016,Swift VXI ABS,40875,Petrol,Manual,470000,delhi-ncr
1309,Maruti,2013,Swift Dzire VXI,82412,Petrol,Manual,287000,delhi-ncr
1310,Maruti,2020,Baleno DELTA PETROL 1.2,60770,Petrol,Manual,597000,delhi-ncr
1311,Maruti,2020,S PRESSO VXI CNG,64311,CNG,Manual,429000,delhi-ncr
1312,Maruti,2021,Baleno ZETA CVT PETROL 1.2,39864,Petrol,Automatic,753000,delhi-ncr
1313,Maruti,2015,Ciaz VXI+,56400,Petrol,Manual,484000,delhi-ncr
1314,Maruti,2017,Swift LXI (O),55602,Petrol,Manual,412000,delhi-ncr
1315,Maruti,2017,Celerio VXI AMT,80495,Petrol,Automatic,358000,delhi-ncr
1316,Maruti,2022,New Wagon-R VXI 1.0 AMT,22666,Petrol,Automatic,592000,delhi-ncr
1317,Maruti,2019,Celerio ZXI AMT,74343,Petrol,Automatic,432000,delhi-ncr
1318,Maruti,2014,Wagon R 1.0 LXI,32631,Petrol,Manual,257000,delhi-ncr
1319,Maruti,2017,Baleno DELTA PETROL 1.2,32348,Petrol,Manual,486000,delhi-ncr
1320,Maruti,2018,Baleno DELTA PETROL 1.2,77462,Petrol,Manual,445000,delhi-ncr
1321,Maruti,2020,Baleno DELTA PETROL 1.2,31279,Petrol,Manual,603000,delhi-ncr
1322,Maruti,2016,Ciaz ZXI+,87163,Petrol,Manual,515000,delhi-ncr
1323,Maruti,2022,New Wagon-R VXI (O) 1.2,12195,Petrol,Manual,533000,delhi-ncr
1324,Maruti,2011,Swift VXI,48906,Petrol,Manual,229000,delhi-ncr
1325,Maruti,2017,Swift ZXI,63367,Petrol,Manual,482000,delhi-ncr
1326,Maruti,2020,S PRESSO VXI+,43002,Petrol,Manual,367000,delhi-ncr
1327,Maruti,2020,Baleno ZETA PETROL 1.2,55790,Petrol,Manual,639000,delhi-ncr
1328,Maruti,2020,Baleno ZETA PETROL 1.2,34834,Petrol,Manual,626000,delhi-ncr
1329,Maruti,2018,Ciaz ALPHA AT 1.4 PETROL,48743,Petrol,Automatic,699000,delhi-ncr
1330,Maruti,2013,Swift VXI,63029,Petrol,Manual,283000,delhi-ncr
1331,Maruti,2019,Ciaz DELTA AT 1.5 SHVS PETROL,52112,Petrol,Automatic,757000,delhi-ncr
1332,Maruti,2019,New Wagon-R VXI 1.2 AMT,12716,Petrol,Automatic,509000,delhi-ncr
1333,Maruti,2016,Ciaz VXI,55291,Petrol,Manual,504000,delhi-ncr
1334,Maruti,2020,New Wagon-R VXI 1.2,30400,Petrol,Manual,482000,delhi-ncr
1335,Maruti,2019,Ciaz ALPHA 1.5 SHVS PETROL,41735,Petrol,Manual,734000,delhi-ncr
1336,Maruti,2020,New Wagon-R LXI CNG (O) 1.0,72472,CNG,Manual,503000,delhi-ncr
1337,Maruti,2020,New Wagon-R LXI 1.0,24266,Petrol,Manual,479000,delhi-ncr
1338,Maruti,2022,New Wagon-R ZXI 1.2,32238,Petrol,Manual,498000,delhi-ncr
1339,Maruti,2015,Swift Dzire LXI (O),39849,Petrol,Manual,392000,delhi-ncr
1340,Maruti,2022,Alto LXI O,21337,Petrol,Manual,352000,delhi-ncr
1341,Maruti,2018,Wagon R 1.0 LXI CNG,80107,CNG,Manual,394000,delhi-ncr
1342,Maruti,2018,Celerio X ZXI (O) AMT,50012,Petrol,Automatic,411000,delhi-ncr
1343,Maruti,2017,Baleno ZETA PETROL 1.2,54948,Petrol,Manual,474000,delhi-ncr
1344,Maruti,2020,Baleno ZETA PETROL 1.2,56966,Petrol,Manual,639000,delhi-ncr
1345,Maruti,2016,Ciaz ZXI,107298,Petrol,Manual,474000,delhi-ncr
1346,Maruti,2018,Baleno ZETA PETROL 1.2,45853,Petrol,Manual,522000,delhi-ncr
1347,Maruti,2019,Vitara Brezza ZDI,102604,Diesel,Manual,686000,delhi-ncr
1348,Maruti,2021,Dzire ZXI Plus AMT,23264,Petrol,Automatic,706000,delhi-ncr
1349,Maruti,2022,Swift ZXI PLUS,24626,Petrol,Manual,721000,delhi-ncr
1350,Maruti,2019,Baleno ZETA CVT PETROL 1.2,15895,Petrol,Automatic,676000,delhi-ncr
1351,Maruti,2020,New Wagon-R LXI 1.0,64042,Petrol,Manual,459000,delhi-ncr
1352,Maruti,2017,Baleno ALPHA PETROL 1.2,65806,Petrol,Manual,503000,delhi-ncr
1353,Maruti,2020,S PRESSO VXI+,15966,Petrol,Manual,401000,delhi-ncr
1354,Maruti,2020,New Wagon-R LXI 1.0,54194,Petrol,Manual,455000,delhi-ncr
1355,Maruti,2020,Baleno ZETA PETROL 1.2,17458,Petrol,Manual,661000,delhi-ncr
1356,Maruti,2020,Baleno ZETA PETROL 1.2,57169,Petrol,Manual,636000,delhi-ncr
1357,Maruti,2019,Baleno ALPHA PETROL 1.2,41726,Petrol,Manual,626000,delhi-ncr
1358,Maruti,2016,Celerio ZXI AMT,37597,Petrol,Automatic,379000,delhi-ncr
1359,Maruti,2014,Swift Dzire ZXI,78609,Petrol,Manual,339000,delhi-ncr
1360,Maruti,2020,Baleno ALPHA CVT PETROL 1.2,15673,Petrol,Automatic,765000,delhi-ncr
1361,Maruti,2021,Baleno DELTA PETROL 1.2,20381,Petrol,Manual,644000,delhi-ncr
1362,Maruti,2019,Baleno ZETA PETROL 1.2,32866,Petrol,Manual,584000,delhi-ncr
1363,Maruti,2022,New Wagon-R ZXI 1.2,13103,Petrol,Manual,529000,delhi-ncr
1364,Maruti,2017,Dzire LXI,22263,Petrol,Manual,470000,delhi-ncr
1365,Maruti,2015,Ciaz VXI+,16998,Petrol,Manual,515000,delhi-ncr
1366,Maruti,2011,Swift VXI,47552,Petrol,Manual,229000,delhi-ncr
1367,Maruti,2014,Wagon R 1.0 LXI,53117,Petrol,Manual,265000,delhi-ncr
1368,Maruti,2014,Wagon R 1.0 VXI,72090,Petrol,Manual,272000,delhi-ncr
1369,Maruti,2021,Baleno SIGMA PETROL 1.2,20654,Petrol,Manual,569000,delhi-ncr
1370,Maruti,2019,Ciaz SIGMA 1.5 SHVS MT PETROL,66068,Petrol,Manual,683000,delhi-ncr
1371,Maruti,2017,Swift LXI (O),42401,Petrol,Manual,417000,delhi-ncr
1372,Maruti,2017,Baleno ALPHA PETROL 1.2,29919,Petrol,Manual,575000,delhi-ncr
1373,Maruti,2020,Baleno ZETA PETROL 1.2,31845,Petrol,Manual,646000,delhi-ncr
1374,Maruti,2018,Ciaz DELTA 1.5 SHVS MT PETROL,51690,Petrol,Manual,660000,delhi-ncr
1375,Maruti,2020,Alto VXI,35457,Petrol,Manual,333000,delhi-ncr
1376,Maruti,2019,Baleno ALPHA CVT PETROL 1.2,47915,Petrol,Automatic,645000,delhi-ncr
1377,Maruti,2019,Baleno ZETA PETROL 1.2,59602,Petrol,Manual,561000,delhi-ncr
1378,Maruti,2015,Ciaz VXI+,94923,Petrol,Manual,484000,delhi-ncr
1379,Maruti,2018,Ciaz ALPHA AT 1.5 SHVS PETROL,104059,Petrol,Automatic,681000,delhi-ncr
1380,Maruti,2020,Baleno ZETA PETROL 1.2,29899,Petrol,Manual,661000,delhi-ncr
1381,Maruti,2012,Swift ZXI,55346,Petrol,Manual,311000,delhi-ncr
1382,Maruti,2011,Swift VXI,68075,Petrol,Manual,216000,delhi-ncr
1383,Maruti,2012,Swift Dzire VXI,43425,Petrol,Manual,261000,delhi-ncr
1384,Maruti,2022,S PRESSO VXI+,12690,Petrol,Manual,459000,delhi-ncr
1385,Maruti,2021,Baleno DELTA PETROL 1.2,25705,Petrol,Manual,643000,delhi-ncr
1386,Maruti,2017,Baleno DELTA PETROL 1.2,47472,Petrol,Manual,490000,delhi-ncr
1387,Maruti,2011,Wagon R 1.0 VXI,31824,Petrol,Manual,195000,delhi-ncr
1388,Maruti,2018,Ciaz SIGMA 1.5 SHVS MT PETROL,52662,Petrol,Manual,608000,delhi-ncr
1389,Maruti,2020,Baleno ZETA PETROL 1.2,51871,Petrol,Manual,595000,delhi-ncr
1390,Maruti,2015,Baleno ALPHA PETROL 1.2,33752,Petrol,Manual,484000,delhi-ncr
1391,Maruti,2019,Baleno DELTA PETROL 1.2,29389,Petrol,Manual,570000,delhi-ncr
1392,Maruti,2012,Ertiga LXI,52584,Petrol,Manual,389000,delhi-ncr
1393,Maruti,2014,Swift Dzire ZXI,62656,Petrol,Manual,382000,delhi-ncr
1394,Maruti,2015,Baleno DELTA PETROL 1.2,75221,Petrol,Manual,421000,delhi-ncr
1395,Maruti,2021,Baleno DELTA PETROL 1.2,29923,Petrol,Manual,633000,delhi-ncr
1396,Maruti,2018,Baleno ZETA CVT PETROL 1.2,54458,Petrol,Automatic,560000,delhi-ncr
1397,Maruti,2021,S PRESSO VXI (O),15360,Petrol,Manual,411000,delhi-ncr
1398,Maruti,2017,Ciaz ALPHA 1.4 PETROL,43537,Petrol,Manual,644000,delhi-ncr
1399,Maruti,2015,Ciaz VXI+,109535,Petrol,Manual,462000,delhi-ncr
1400,Maruti,2012,Swift Dzire VXI,48618,Petrol,Manual,294000,delhi-ncr
1401,Maruti,2019,Ciaz DELTA AT 1.5 SHVS PETROL,31431,Petrol,Automatic,794000,delhi-ncr
1402,Maruti,2016,Baleno ALPHA PETROL 1.2,89506,Petrol,Manual,470000,delhi-ncr
1403,Maruti,2014,Swift LXI (O),72832,Petrol,Manual,319000,delhi-ncr
1404,Maruti,2017,Baleno ZETA PETROL 1.2,115870,Petrol,Manual,478000,delhi-ncr
1405,Maruti,2018,Baleno DELTA CVT PETROL 1.2,70189,Petrol,Automatic,536000,delhi-ncr
1406,Maruti,2012,Swift Dzire VXI,51629,Petrol,Manual,277000,delhi-ncr
1407,Maruti,2020,Baleno ZETA PETROL 1.2,74081,Petrol,Manual,613000,delhi-ncr
1408,Maruti,2015,Baleno DELTA PETROL 1.2,69216,Petrol,Manual,421000,delhi-ncr
1409,Maruti,2017,Celerio VXI AMT,22156,Petrol,Automatic,407000,delhi-ncr
1410,Maruti,2015,Ciaz VXI,56050,Petrol,Manual,492000,delhi-ncr
1411,Maruti,2019,Baleno ALPHA PETROL 1.2,48887,Petrol,Manual,626000,delhi-ncr
1412,Maruti,2019,Baleno DELTA PETROL 1.2,65056,Petrol,Manual,521000,delhi-ncr
1413,Maruti,2011,Wagon R 1.0 LX,93282,Petrol,Manual,178000,delhi-ncr
1414,Maruti,2017,Ciaz ZETA 1.4 AT PETROL,63948,Petrol,Automatic,668000,delhi-ncr
1415,Maruti,2015,Swift Dzire ZXI,43488,Petrol,Manual,424000,delhi-ncr
1416,Maruti,2017,Baleno DELTA PETROL 1.2,31714,Petrol,Manual,498000,delhi-ncr
1417,Maruti,2017,Ciaz ALPHA 1.4 PETROL,77919,Petrol,Manual,601000,delhi-ncr
1418,Maruti,2015,Baleno ALPHA DIESEL 1.3,70867,Diesel,Manual,459000,delhi-ncr
1419,Maruti,2017,Baleno ZETA PETROL 1.2,66418,Petrol,Manual,512000,delhi-ncr
1420,Maruti,2014,Ciaz VXI,58200,Petrol,Manual,400000,delhi-ncr
1421,Maruti,2017,Ciaz ZETA 1.4 AT PETROL,62898,Petrol,Automatic,619000,delhi-ncr
1422,Maruti,2012,Swift Dzire VXI,62008,Petrol,Manual,275000,delhi-ncr
1423,Maruti,2017,Swift ZXI,68287,Petrol,Manual,491000,delhi-ncr
1424,Maruti,2018,Baleno ZETA CVT PETROL 1.2,36969,Petrol,Automatic,630000,delhi-ncr
1425,Maruti,2018,Ciaz DELTA 1.5 SHVS MT PETROL,95723,Petrol,Manual,643000,delhi-ncr
1426,Maruti,2017,Ciaz ZETA 1.4 AT PETROL,91528,Petrol,Automatic,627000,delhi-ncr
1427,Maruti,2020,S PRESSO VXI+,476,Petrol,Manual,397000,delhi-ncr
1428,Maruti,2017,Baleno DELTA PETROL 1.2,41801,Petrol,Manual,490000,delhi-ncr
1429,Maruti,2012,Swift Dzire VXI,54292,Petrol,Manual,294000,delhi-ncr
1430,Maruti,2020,Baleno ZETA PETROL 1.2,59231,Petrol,Manual,595000,delhi-ncr
1431,Maruti,2018,Ciaz ZETA 1.4 AT PETROL,119884,Petrol,Automatic,749000,delhi-ncr
1432,Maruti,2021,Baleno DELTA PETROL 1.2,28154,Petrol,Manual,644000,delhi-ncr
1433,Maruti,2022,S PRESSO VXI+,21688,Petrol,Manual,429000,delhi-ncr
1434,Maruti,2021,Baleno DELTA PETROL 1.2,30880,Petrol,Manual,643000,delhi-ncr
1435,Maruti,2017,Baleno DELTA PETROL 1.2,105428,Petrol,Manual,432000,delhi-ncr
1436,Maruti,2017,Baleno ZETA PETROL 1.2,33665,Petrol,Manual,497000,delhi-ncr
1437,Maruti,2013,Swift LXI,61671,Petrol,Manual,278000,delhi-ncr
1438,Maruti,2020,New Wagon-R LXI 1.0,20914,Petrol,Manual,472000,delhi-ncr
1439,Maruti,2019,Swift LXI,57073,Petrol,Manual,459000,delhi-ncr
1440,Maruti,2016,Celerio VXI,54080,Petrol,Manual,295000,delhi-ncr
1441,Maruti,2015,Ciaz VXI+,45312,Petrol,Manual,468000,delhi-ncr
1442,Maruti,2018,Celerio VXI,11942,Petrol,Manual,393000,delhi-ncr
1443,Maruti,2020,Vitara Brezza VXI AT SHVS,30949,Petrol,Automatic,800000,delhi-ncr
1444,Maruti,2019,IGNIS DELTA 1.2,47387,Petrol,Manual,437000,delhi-ncr
1445,Maruti,2020,Baleno DELTA PETROL 1.2,27841,Petrol,Manual,581000,delhi-ncr
1446,Maruti,2018,Alto 800 LXI,67026,Petrol,Manual,265000,delhi-ncr
1447,Maruti,2014,Wagon R 1.0 LXI,65520,Petrol,Manual,265000,delhi-ncr
1448,Maruti,2022,Celerio VXI,12708,Petrol,Manual,494000,delhi-ncr
1449,Maruti,2015,Swift LXI (O),71287,Petrol,Manual,339000,delhi-ncr
1450,Maruti,2012,Swift VXI,34096,Petrol,Manual,272000,delhi-ncr
1451,Maruti,2022,New Wagon-R LXI CNG 1.0,6799,CNG,Manual,558000,delhi-ncr
1452,Maruti,2015,Ciaz VXI+,41361,Petrol,Manual,486000,delhi-ncr
1453,Maruti,2016,Ciaz VXI,123772,Petrol,Manual,419000,delhi-ncr
1454,Maruti,2015,Swift Dzire LXI (O),27571,Petrol,Manual,392000,delhi-ncr
1455,Maruti,2012,Swift LXI,41942,Petrol,Manual,261000,delhi-ncr
1456,Maruti,2020,Baleno ZETA PETROL 1.2,36095,Petrol,Manual,623000,delhi-ncr
1457,Maruti,2016,Baleno ZETA PETROL 1.2,58530,Petrol,Manual,445000,delhi-ncr
1458,Maruti,2017,Baleno DELTA PETROL 1.2,65897,Petrol,Manual,455000,delhi-ncr
1459,Maruti,2019,Ciaz DELTA DIESEL 1.5,61329,Diesel,Manual,702000,delhi-ncr
1460,Maruti,2022,Alto VXI,34574,Petrol,Manual,376000,delhi-ncr
1461,Maruti,2017,Wagon R 1.0 LXI CNG,110029,CNG,Manual,332000,delhi-ncr
1462,Maruti,2015,Swift LXI (O),65365,Petrol,Manual,362000,delhi-ncr
